Episode,Time steps,Rewards,Tiles,Reward means,Tile means
114,86639.0,-59.30000000000029,14.0,-10.310000000000084,20.0
115,88139.0,-116.99999999999665,11.0,-16.249999999999915,19.85
116,88280.0,-2.100000000000037,14.0,-16.304999999999914,19.8
117,89780.0,-72.00000000000087,26.0,-19.39499999999996,20.4
118,91280.0,-134.99999999999665,5.0,-26.214999999999787,19.9
119,92780.0,-131.99999999999667,6.0,-29.81499999999961,19.9
120,93479.0,20.199999999999797,40.0,-29.79499999999961,20.7
121,93636.0,-3.700000000000024,14.0,-30.86499999999961,20.25
122,94544.0,-78.80000000000074,14.0,-34.82999999999965,20.25
123,94718.0,12.699999999999882,20.0,-35.19499999999964,20.05
124,94854.0,-1.6000000000000156,14.0,-35.53499999999962,19.35
125,94960.0,1.3999999999999702,14.0,-35.99999999999961,19.0
126,95132.0,15.899999999999892,21.0,-36.324999999999605,18.65
127,95433.0,8.999999999999844,23.0,-32.12499999999958,18.55
128,95687.0,13.699999999999754,23.0,-31.459999999999592,18.95
129,97187.0,-75.00000000000061,25.0,-37.179999999999616,18.55
130,97297.0,0.999999999999968,14.0,-33.52999999999958,17.95
131,97437.0,-2.000000000000039,14.0,-29.429999999999687,17.55
132,97547.0,0.9999999999999645,14.0,-30.09999999999969,17.25
133,97788.0,5.999999999999886,20.0,-29.879999999999683,17.3
134,98005.0,-9.699999999999996,14.0,-27.39999999999967,17.3
135,98163.0,-0.8000000000000185,15.0,-21.589999999999836,17.5
136,99663.0,-116.99999999999726,11.0,-27.334999999999695,17.35
137,99766.0,4.699999999999953,15.0,-23.499999999999655,16.8
138,101266.0,-134.99999999999662,5.0,-23.499999999999652,16.8
139,101410.0,-2.4000000000000057,14.0,-17.01999999999982,17.2
140,101795.0,48.60000000000011,39.0,-15.599999999999806,17.15
141,103295.0,-63.00000000000136,29.0,-18.56499999999987,17.9
142,103479.0,14.69999999999986,21.0,-13.889999999999844,18.25
143,103643.0,-4.40000000000002,14.0,-14.744999999999838,17.95
144,103798.0,-3.500000000000014,14.0,-14.839999999999838,17.95
145,105298.0,-78.00000000000044,24.0,-18.80999999999986,18.45
146,106798.0,-81.00000000000024,23.0,-23.654999999999866,18.55
147,106941.0,-2.300000000000022,14.0,-24.21999999999986,18.1
148,107089.0,-2.8000000000000185,14.0,-25.04499999999985,17.65
149,107366.0,50.40000000000015,36.0,-18.77499999999981,18.2
150,107612.0,2.499999999999801,19.0,-18.699999999999818,18.45
151,107762.0,-3.000000000000078,14.0,-18.749999999999822,18.45
152,107870.0,1.1999999999999638,14.0,-18.739999999999817,18.45
153,108072.0,24.899999999999842,25.0,-17.794999999999824,18.7
154,109572.0,-81.00000000000018,23.0,-21.359999999999832,19.15
155,111072.0,-32.999999999999716,39.0,-22.969999999999818,20.35
156,111225.0,-3.3000000000000185,14.0,-17.284999999999954,20.5
157,112725.0,-78.00000000000038,24.0,-21.41999999999997,20.95
158,112879.0,-3.40000000000002,14.0,-14.840000000000142,21.4
159,113319.0,-31.99999999999989,14.0,-16.320000000000135,21.4
160,114819.0,-86.99999999999983,21.0,-23.100000000000133,20.5
161,116110.0,-39.000000000000206,40.0,-21.900000000000073,21.05
162,116461.0,15.99999999999961,27.0,-21.835000000000086,21.35
163,117961.0,-69.00000000000108,27.0,-25.06500000000014,22.0
164,118283.0,39.79999999999992,34.0,-22.900000000000144,23.0
165,119783.0,-86.9999999999998,21.0,-23.350000000000115,22.85
166,121283.0,-89.99999999999957,20.0,-23.80000000000008,22.7
167,121461.0,15.29999999999989,21.0,-22.920000000000083,23.05
168,122961.0,-89.9999999999996,20.0,-27.280000000000065,23.35
169,123073.0,0.7999999999999545,14.0,-29.76000000000007,22.25
170,123309.0,15.499999999999822,23.0,-29.11000000000007,22.45
171,124809.0,-92.9999999999994,19.0,-33.610000000000035,22.7
