Episode,Time steps,Rewards,Tiles,Reward means,Tile means
367,247021.0,5.299999999999947,15.0,111.88000000000038,58.55
368,247508.0,161.30000000000155,80.0,111.96000000000038,58.55
369,248112.0,200.7000000000021,97.0,99.7200000000008,54.75
370,248209.0,2.2999999999999687,14.0,89.55000000000067,50.5
371,248730.0,157.9000000000016,80.0,87.13500000000064,49.55
372,248828.0,2.1999999999999673,14.0,87.14500000000064,49.55
373,248931.0,1.6999999999999673,14.0,87.13000000000065,49.55
374,249029.0,2.1999999999999673,14.0,86.97500000000063,49.5
375,249519.0,161.0000000000016,80.0,94.97500000000072,52.8
376,250227.0,250.30000000000132,117.0,98.50500000000069,54.25
377,250325.0,5.199999999999946,15.0,84.5050000000007,48.45
378,251304.0,352.1999999999946,160.0,102.00500000000042,55.75
379,251401.0,2.2999999999999687,14.0,94.17000000000034,52.45
380,251501.0,1.9999999999999645,14.0,94.15500000000034,52.45
381,251598.0,2.2999999999999687,14.0,94.15500000000034,52.45
382,252332.0,253.70000000000107,119.0,106.7250000000004,57.7
383,252438.0,4.399999999999963,15.0,98.97000000000033,54.45
384,253030.0,201.900000000002,97.0,108.95000000000041,58.6
385,253241.0,53.900000000000084,35.0,103.82500000000034,56.35
386,253448.0,51.30000000000005,34.0,93.70500000000027,52.1
387,253678.0,49.000000000000064,34.0,95.89000000000028,53.05
388,254287.0,200.20000000000223,97.0,97.8350000000003,53.9
389,255003.0,237.5000000000021,113.0,99.67500000000032,54.7
390,255515.0,158.80000000000155,80.0,107.50000000000038,58.0
391,256015.0,160.00000000000156,80.0,107.6050000000004,58.0
392,256501.0,161.4000000000016,80.0,115.56500000000048,61.3
393,257608.0,438.2999999999919,173.0,137.39500000000007,69.25
394,258657.0,444.0999999999941,173.0,159.48999999999978,77.2
395,259103.0,144.40000000000128,73.0,158.65999999999977,76.85
396,259908.0,306.4999999999992,139.0,161.46999999999966,77.95
397,260341.0,148.70000000000132,74.0,168.64499999999973,80.9
398,260843.0,159.80000000000157,80.0,159.02500000000006,76.9
399,261333.0,161.00000000000162,80.0,166.96000000000018,80.2
400,261816.0,161.70000000000158,80.0,174.94500000000025,83.5
401,261920.0,7.5999999999999375,16.0,175.21000000000024,83.6
402,262406.0,161.4000000000016,80.0,170.59500000000025,81.65
403,262816.0,151.00000000000134,74.0,177.92500000000035,84.6
404,262916.0,4.999999999999943,15.0,168.08000000000024,80.5
405,263720.0,306.5999999999988,139.0,180.71500000000017,85.7
406,263878.0,-0.8000000000000362,15.0,178.11000000000018,84.75
407,264105.0,52.30000000000006,35.0,178.27500000000015,84.8
408,264605.0,163.0000000000016,81.0,176.41500000000013,84.0
409,265129.0,157.60000000000173,80.0,172.42000000000013,82.35
410,265655.0,136.40000000000126,73.0,171.3000000000001,82.0
411,266145.0,161.00000000000156,80.0,171.35000000000008,82.0
412,266678.0,156.70000000000186,80.0,171.1150000000001,82.0
413,266939.0,51.90000000000004,36.0,151.7950000000005,75.15
414,267440.0,159.90000000000163,80.0,137.5850000000009,70.5
415,267573.0,1.699999999999978,15.0,130.4500000000008,67.6
416,268068.0,163.50000000000156,81.0,123.30000000000095,64.7
417,268553.0,161.50000000000162,80.0,123.94000000000096,65.0
418,269012.0,143.10000000000142,73.0,123.10500000000096,64.65
419,269124.0,3.7999999999999474,15.0,115.24500000000087,61.4
420,269635.0,140.90000000000148,74.0,114.20500000000087,61.1
421,270134.0,142.1000000000013,74.0,120.93000000000093,64.0
422,270635.0,162.9000000000016,81.0,121.00500000000093,64.05
423,271105.0,142.00000000000136,73.0,120.55500000000093,64.0
424,271587.0,161.80000000000157,80.0,128.395000000001,67.25
425,272083.0,160.40000000000157,80.0,121.08500000000117,64.3
426,272566.0,161.70000000000152,80.0,129.21000000000123,67.55
427,273673.0,438.2999999999935,173.0,148.51000000000093,74.45
