Episode,Time steps,Rewards,Tiles,Reward means,Tile means
235,269627.0,-89.99999999999957,20.0,-81.89999999999947,22.7
236,269860.0,9.799999999999834,21.0,-79.75999999999951,21.8
237,270158.0,39.29999999999998,33.0,-73.44499999999951,22.4
238,270553.0,47.600000000000634,39.0,-66.26499999999953,23.45
239,270889.0,53.50000000000031,39.0,-58.789999999999544,24.5
240,271127.0,12.299999999999827,22.0,-53.67499999999958,24.6
241,271399.0,38.89999999999998,32.0,-50.0799999999996,24.25
242,271629.0,10.099999999999838,21.0,-45.22499999999963,24.25
243,273129.0,-63.000000000001435,29.0,-43.57499999999974,24.8
244,273450.0,52.000000000000284,38.0,-36.32499999999976,25.75
245,273642.0,4.899999999999899,18.0,-31.429999999999826,25.7
246,274983.0,-55.9999999999997,36.0,-29.429999999999847,26.6
247,275160.0,6.399999999999906,18.0,-24.609999999999875,26.5
248,275536.0,148.4000000000007,52.0,-12.68999999999986,28.1
249,275703.0,7.399999999999906,18.0,-10.21999999999986,27.2
250,275876.0,6.799999999999898,18.0,-5.529999999999878,27.05
251,277376.0,-5.999999999997653,48.0,-1.179999999999793,28.5
252,277697.0,64.00000000000037,42.0,7.120000000000137,29.8
253,278031.0,62.70000000000044,42.0,12.955000000000194,30.3
254,278398.0,149.30000000000064,52.0,24.920000000000204,31.9
255,279264.0,99.40000000000032,52.0,34.3900000000002,33.5
256,280764.0,-95.99999999999915,18.0,29.10000000000025,33.35
257,281146.0,147.80000000000058,52.0,34.525000000000276,34.3
258,281528.0,147.8000000000006,52.0,39.53500000000028,34.95
259,281895.0,149.30000000000064,52.0,44.325000000000294,35.6
260,282253.0,150.20000000000059,52.0,51.22000000000033,37.1
261,282632.0,148.1000000000006,52.0,56.68000000000036,38.1
262,284132.0,-92.9999999999994,19.0,51.5250000000004,38.0
263,284510.0,148.20000000000059,52.0,62.085000000000505,39.15
264,286010.0,-95.99999999999918,18.0,54.68500000000053,38.15
265,287510.0,-38.9999999999997,37.0,52.49000000000054,39.1
266,289010.0,-71.89999999999989,36.0,51.69500000000054,39.1
267,289176.0,10.499999999999893,19.0,51.900000000000546,39.15
268,289344.0,10.29999999999989,19.0,44.9950000000005,37.5
269,290844.0,-42.00000000000003,36.0,42.5250000000005,38.4
